signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20120725_163000_15,2012-07-25 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.929998,,,EMA crossover detected (Fast: 2.09 < Slow: 2.10),"{""ema_fast"": 2.0910354799754285, ""ema_slow"": 2.100829985865753, ""rsi"": 39.02298786092462}","{""open"": 1.994665, ""high"": 1.998665, ""low"": 1.916665, ""close"": 1.929998, ""volume"": 42661017.0}",{},,
SIG_20120917_163000_16,2012-09-17 16:30:00,TSLA,BUY,ENTRY,MARKET,100,2.16933,,,"EMA crossover detected (Fast: 1.96 > Slow: 1.95), RSI: 64.61","{""ema_fast"": 1.9624215150618687, ""ema_slow"": 1.9525998825570245, ""rsi"": 64.60701992122867}","{""open"": 2.156665, ""high"": 2.185331, ""low"": 2.100664, ""close"": 2.16933, ""volume"": 48194913.0}",{},,
SIG_20120926_163000_17,2012-09-26 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.835997,,,EMA crossover detected (Fast: 1.96 < Slow: 1.96),"{""ema_fast"": 1.9622077612863695, ""ema_slow"": 1.9633322066988699, ""rsi"": 41.66447737348597}","{""open"": 1.843998, ""high"": 1.893331, ""low"": 1.831998, ""close"": 1.835997, ""volume"": 22909822.0}",{},,
SIG_20121105_173000_18,2012-11-05 17:30:00,TSLA,BUY,ENTRY,MARKET,100,2.099998,,,"EMA crossover detected (Fast: 1.92 > Slow: 1.91), RSI: 65.10","{""ema_fast"": 1.9184934197726182, ""ema_slow"": 1.9123905412073658, ""rsi"": 65.10498880200889}","{""open"": 1.986665, ""high"": 2.105331, ""low"": 1.955331, ""close"": 2.099998, ""volume"": 30736800.0}",{},,
SIG_20130226_173000_19,2013-02-26 17:30:00,TSLA,SELL,EXIT,MARKET,100,2.29533,,,EMA crossover detected (Fast: 2.44 < Slow: 2.45),"{""ema_fast"": 2.440804704944087, ""ema_slow"": 2.4463131957058155, ""rsi"": 40.019971741777034}","{""open"": 2.297332, ""high"": 2.330665, ""low"": 2.253331, ""close"": 2.29533, ""volume"": 41445791.0}",{},,
SIG_20130307_173000_20,2013-03-07 17:30:00,TSLA,BUY,ENTRY,MARKET,100,2.548664,,,"EMA crossover detected (Fast: 2.44 > Slow: 2.44), RSI: 58.32","{""ema_fast"": 2.4366815778786926, ""ema_slow"": 2.4352343373764342, ""rsi"": 58.318811897149494}","{""open"": 2.515331, ""high"": 2.576663, ""low"": 2.458664, ""close"": 2.548664, ""volume"": 17375327.0}",{},,
SIG_20130319_163000_21,2013-03-19 16:30:00,TSLA,SELL,EXIT,MARKET,100,2.338664,,,EMA crossover detected (Fast: 2.44 < Slow: 2.45),"{""ema_fast"": 2.441977576314477, ""ema_slow"": 2.448998119381051, ""rsi"": 41.185588250899656}","{""open"": 2.349998, ""high"": 2.373332, ""low"": 2.329331, ""close"": 2.338664, ""volume"": 16477141.0}",{},,
SIG_20130326_163000_22,2013-03-26 16:30:00,TSLA,BUY,ENTRY,MARKET,100,2.523997,,,"EMA crossover detected (Fast: 2.45 > Slow: 2.45), RSI: 56.28","{""ema_fast"": 2.4549136642625173, ""ema_slow"": 2.4520101398827503, ""rsi"": 56.276550863927675}","{""open"": 2.531997, ""high"": 2.547997, ""low"": 2.510664, ""close"": 2.523997, ""volume"": 27122082.0}",{},,
SIG_20130506_163000_23,2013-05-06 16:30:00,TSLA,SELL,EXIT,MARKET,100,3.966663,,,RSI overbought: 80.21 > 80,"{""ema_fast"": 3.5162142628714084, ""ema_slow"": 3.242616349281785, ""rsi"": 80.20830648234978}","{""open"": 3.75933, ""high"": 3.977329, ""low"": 3.699996, ""close"": 3.966663, ""volume"": 65592080.00000001}",{},,
SIG_20131217_173000_24,2013-12-17 17:30:00,TSLA,BUY,ENTRY,MARKET,100,10.16399,,,"EMA crossover detected (Fast: 9.52 > Slow: 9.48), RSI: 59.54","{""ema_fast"": 9.520381878657343, ""ema_slow"": 9.475597835608786, ""rsi"": 59.540354026073516}","{""open"": 9.838657, ""high"": 10.308656, ""low"": 9.75489, ""close"": 10.16399, ""volume"": 157424692.0}",{},,
SIG_20140225_173000_25,2014-02-25 17:30:00,TSLA,SELL,EXIT,MARKET,100,16.533317,,,RSI overbought: 80.41 > 80,"{""ema_fast"": 13.815323117139284, ""ema_slow"": 12.811088256742778, ""rsi"": 80.41407830930662}","{""open"": 15.333318, ""high"": 17.279983, ""low"": 15.229985, ""close"": 16.533317, ""volume"": 491955491.0}",{},,
SIG_20140529_163000_26,2014-05-29 16:30:00,TSLA,BUY,ENTRY,MARKET,100,14.015986,,,"EMA crossover detected (Fast: 13.54 > Slow: 13.50), RSI: 57.06","{""ema_fast"": 13.543544941872643, ""ema_slow"": 13.501245490298523, ""rsi"": 57.06458925814971}","{""open"": 14.037986, ""high"": 14.165986, ""low"": 13.847986, ""close"": 14.015986, ""volume"": 55418995.0}",{},,
SIG_20140722_163000_27,2014-07-22 16:30:00,TSLA,SELL,EXIT,MARKET,100,14.638652,,,EMA crossover detected (Fast: 14.75 < Slow: 14.75),"{""ema_fast"": 14.748512823499855, ""ema_slow"": 14.754943229937053, ""rsi"": 48.24551273534982}","{""open"": 14.812652, ""high"": 14.886652, ""low"": 14.607405, ""close"": 14.638652, ""volume"": 40987315.0}",{},,
SIG_20140723_163000_28,2014-07-23 16:30:00,TSLA,BUY,ENTRY,MARKET,100,14.832652,,,"EMA crossover detected (Fast: 14.76 > Slow: 14.76), RSI: 51.30","{""ema_fast"": 14.761457312192185, ""ema_slow"": 14.7606994351269, ""rsi"": 51.3019496008207}","{""open"": 14.667319, ""high"": 14.983318, ""low"": 14.628652, ""close"": 14.832652, ""volume"": 46331011.0}",{},,
SIG_20140902_163000_29,2014-09-02 16:30:00,TSLA,SELL,EXIT,MARKET,100,18.941314,,,RSI overbought: 81.13 > 80,"{""ema_fast"": 17.584501437834927, ""ema_slow"": 16.929535625880842, ""rsi"": 81.13357886873752}","{""open"": 18.366648, ""high"": 18.992648, ""low"": 18.286648, ""close"": 18.941314, ""volume"": 147785412.00000003}",{},,
SIG_20141112_173000_30,2014-11-12 17:30:00,TSLA,BUY,ENTRY,MARKET,100,16.60665,,,"EMA crossover detected (Fast: 16.12 > Slow: 16.10), RSI: 55.71","{""ema_fast"": 16.119566353547707, ""ema_slow"": 16.10157522987498, ""rsi"": 55.713498361937596}","{""open"": 16.647983, ""high"": 16.82265, ""low"": 16.371984, ""close"": 16.60665, ""volume"": 88062358.00000001}",{},,
SIG_20141202_173000_31,2014-12-02 17:30:00,TSLA,SELL,EXIT,MARKET,100,15.428651,,,EMA crossover detected (Fast: 16.18 < Slow: 16.25),"{""ema_fast"": 16.18430744199591, ""ema_slow"": 16.253573954166974, ""rsi"": 39.656476655475664}","{""open"": 15.637984, ""high"": 15.658651, ""low"": 15.199985, ""close"": 15.428651, ""volume"": 88305778.00000001}",{},,
SIG_20150205_173000_32,2015-02-05 17:30:00,TSLA,BUY,ENTRY,MARKET,100,14.732652,,,"EMA crossover detected (Fast: 14.01 > Slow: 13.98), RSI: 61.49","{""ema_fast"": 14.007857561280801, ""ema_slow"": 13.980785387401749, ""rsi"": 61.492784009440705}","{""open"": 14.658652, ""high"": 15.031985, ""low"": 14.642519, ""close"": 14.732652, ""volume"": 52844257.0}",{},,
SIG_20150213_173000_33,2015-02-13 17:30:00,TSLA,SELL,EXIT,MARKET,100,13.584653,,,EMA crossover detected (Fast: 14.01 < Slow: 14.01),"{""ema_fast"": 14.008901981098521, ""ema_slow"": 14.012964204480735, ""rsi"": 42.97040064136856}","{""open"": 13.526653, ""high"": 13.732653, ""low"": 13.393987, ""close"": 13.584653, ""volume"": 92865137.0}",{},,
SIG_20150220_173000_34,2015-02-20 17:30:00,TSLA,BUY,ENTRY,MARKET,100,14.473986,,,"EMA crossover detected (Fast: 14.02 > Slow: 14.01), RSI: 57.48","{""ema_fast"": 14.016487602719215, ""ema_slow"": 14.006828633566636, ""rsi"": 57.48161146669033}","{""open"": 14.051986, ""high"": 14.506652, ""low"": 13.987319, ""close"": 14.473986, ""volume"": 89731423.99999999}",{},,
SIG_20150223_173000_35,2015-02-23 17:30:00,TSLA,SELL,EXIT,MARKET,100,13.82232,,,EMA crossover detected (Fast: 13.99 < Slow: 13.99),"{""ema_fast"": 13.986615663839336, ""ema_slow"": 13.993161327376514, ""rsi"": 47.46430599695149}","{""open"": 14.377319, ""high"": 14.546652, ""low"": 13.75532, ""close"": 13.82232, ""volume"": 127496752.0}",{},,
SIG_20150409_163000_36,2015-04-09 16:30:00,TSLA,BUY,ENTRY,MARKET,100,14.005986,,,"EMA crossover detected (Fast: 13.27 > Slow: 13.22), RSI: 61.73","{""ema_fast"": 13.274499762894855, ""ema_slow"": 13.222945924819065, ""rsi"": 61.72575670852098}","{""open"": 13.895319, ""high"": 14.024653, ""low"": 13.74132, ""close"": 14.005986, ""volume"": 57003432.0}",{},,
SIG_20150806_163000_37,2015-08-06 16:30:00,TSLA,SELL,EXIT,MARKET,100,16.40865,,,EMA crossover detected (Fast: 17.51 < Slow: 17.54),"{""ema_fast"": 17.51077291726436, ""ema_slow"": 17.542113104771182, ""rsi"": 39.54473491449718}","{""open"": 16.635983, ""high"": 16.999983, ""low"": 15.741318, ""close"": 16.40865, ""volume"": 219356529.0}",{},,
SIG_20150915_163000_38,2015-09-15 16:30:00,TSLA,BUY,ENTRY,MARKET,100,16.90465,,,"EMA crossover detected (Fast: 16.52 > Slow: 16.50), RSI: 54.81","{""ema_fast"": 16.522303462809894, ""ema_slow"": 16.4988190668111, ""rsi"": 54.80714025883858}","{""open"": 16.849983, ""high"": 16.973316, ""low"": 16.633317, ""close"": 16.90465, ""volume"": 44002034.0}",{},,
SIG_20151001_163000_39,2015-10-01 16:30:00,TSLA,SELL,EXIT,MARKET,100,15.991984,,,EMA crossover detected (Fast: 16.77 < Slow: 16.78),"{""ema_fast"": 16.772132710246588, ""ema_slow"": 16.77516485166343, ""rsi"": 39.60200947757067}","{""open"": 16.50065, ""high"": 16.56665, ""low"": 15.808651, ""close"": 15.991984, ""volume"": 68594528.0}",{},,
SIG_20151127_173000_40,2015-11-27 17:30:00,TSLA,BUY,ENTRY,MARKET,100,15.440651,,,"EMA crossover detected (Fast: 14.78 > Slow: 14.77), RSI: 58.24","{""ema_fast"": 14.783171085873072, ""ema_slow"": 14.774257944987015, ""rsi"": 58.24064191389498}","{""open"": 15.403985, ""high"": 15.483318, ""low"": 15.133985, ""close"": 15.440651, ""volume"": 29240324.0}",{},,
SIG_20151215_173000_41,2015-12-15 17:30:00,TSLA,SELL,EXIT,MARKET,100,14.739319,,,EMA crossover detected (Fast: 14.94 < Slow: 14.95),"{""ema_fast"": 14.943395231380675, ""ema_slow"": 14.951489356600383, ""rsi"": 46.835303350821924}","{""open"": 14.787985, ""high"": 14.814652, ""low"": 14.533319, ""close"": 14.739319, ""volume"": 33666392.99999999}",{},,
SIG_20151216_173000_42,2015-12-16 17:30:00,TSLA,BUY,ENTRY,MARKET,100,15.633984,,,"EMA crossover detected (Fast: 15.05 > Slow: 15.00), RSI: 57.96","{""ema_fast"": 15.04963965732211, ""ema_slow"": 15.002044515370725, ""rsi"": 57.95736396807215}","{""open"": 14.806652, ""high"": 15.658651, ""low"": 14.715319, ""close"": 15.633984, ""volume"": 76565191.0}",{},,
SIG_20160107_173000_43,2016-01-07 17:30:00,TSLA,SELL,EXIT,MARKET,100,14.376652,,,EMA crossover detected (Fast: 15.10 < Slow: 15.14),"{""ema_fast"": 15.096344307645914, ""ema_slow"": 15.14192212766817, ""rsi"": 39.0158030348148}","{""open"": 14.279319, ""high"": 14.562652, ""low"": 14.244652, ""close"": 14.376652, ""volume"": 53313818.0}",{},,
SIG_20160303_173000_44,2016-03-03 17:30:00,TSLA,BUY,ENTRY,MARKET,100,13.04932,,,"EMA crossover detected (Fast: 12.20 > Slow: 12.15), RSI: 60.63","{""ema_fast"": 12.197573479191616, ""ema_slow"": 12.145930425850777, ""rsi"": 60.628179095282}","{""open"": 12.551987, ""high"": 13.16132, ""low"": 12.281321, ""close"": 13.04932, ""volume"": 72435342.0}",{},,
SIG_20160505_163000_45,2016-05-05 16:30:00,TSLA,SELL,EXIT,MARKET,100,14.101986,,,EMA crossover detected (Fast: 15.81 < Slow: 15.91),"{""ema_fast"": 15.810966890487194, ""ema_slow"": 15.912514781832584, ""rsi"": 30.099971259388518}","{""open"": 15.230651, ""high"": 15.242651, ""low"": 13.985986, ""close"": 14.101986, ""volume"": 168822572.99999997}",{},,
SIG_20160608_163000_46,2016-06-08 16:30:00,TSLA,BUY,ENTRY,MARKET,100,15.701318,,,"EMA crossover detected (Fast: 14.91 > Slow: 14.89), RSI: 63.19","{""ema_fast"": 14.91071373380441, ""ema_slow"": 14.888120597278075, ""rsi"": 63.18647553026992}","{""open"": 15.586651, ""high"": 16.056317, ""low"": 15.506984, ""close"": 15.701318, ""volume"": 89580014.0}",{},,
SIG_20160613_163000_47,2016-06-13 16:30:00,TSLA,SELL,EXIT,MARKET,100,14.524652,,,EMA crossover detected (Fast: 14.85 < Slow: 14.87),"{""ema_fast"": 14.850897409054925, ""ema_slow"": 14.866037720290093, ""rsi"": 44.980011906066295}","{""open"": 14.633319, ""high"": 15.051318, ""low"": 14.510652, ""close"": 14.524652, ""volume"": 62895392.0}",{},,
SIG_20160712_163000_48,2016-07-12 16:30:00,TSLA,BUY,ENTRY,MARKET,100,14.976652,,,"EMA crossover detected (Fast: 14.40 > Slow: 14.37), RSI: 59.57","{""ema_fast"": 14.398189198575746, ""ema_slow"": 14.366375019483582, ""rsi"": 59.570432881789934}","{""open"": 14.939985, ""high"": 15.166651, ""low"": 14.881318, ""close"": 14.976652, ""volume"": 68642543.0}",{},,
SIG_20160825_163000_49,2016-08-25 16:30:00,TSLA,SELL,EXIT,MARKET,100,14.730652,,,EMA crossover detected (Fast: 14.94 < Slow: 14.96),"{""ema_fast"": 14.936470248906973, ""ema_slow"": 14.955067567867085, ""rsi"": 44.070726830640375}","{""open"": 14.873985, ""high"": 14.919985, ""low"": 14.717985, ""close"": 14.730652, ""volume"": 26437811.0}",{},,
SIG_20161214_173000_50,2016-12-14 17:30:00,TSLA,BUY,ENTRY,MARKET,100,13.245987,,,"EMA crossover detected (Fast: 12.82 > Slow: 12.78), RSI: 59.23","{""ema_fast"": 12.82365748516355, ""ema_slow"": 12.784101819055829, ""rsi"": 59.23264131738899}","{""open"": 13.24932, ""high"": 13.53332, ""low"": 13.11732, ""close"": 13.245987, ""volume"": 62263966.99999999}",{},,
SIG_20170123_173000_51,2017-01-23 17:30:00,TSLA,SELL,EXIT,MARKET,100,16.59465,,,RSI overbought: 81.77 > 80,"{""ema_fast"": 15.713076588856616, ""ema_slow"": 14.978417875905414, ""rsi"": 81.76551044976516}","{""open"": 16.389984, ""high"": 16.725977, ""low"": 16.36665, ""close"": 16.59465, ""volume"": 93944163.0}",{},,
SIG_20170316_163000_52,2017-03-16 16:30:00,TSLA,BUY,ENTRY,MARKET,100,17.469983,,,"EMA crossover detected (Fast: 16.91 > Slow: 16.91), RSI: 58.53","{""ema_fast"": 16.909247041237705, ""ema_slow"": 16.908224153459695, ""rsi"": 58.531688743400814}","{""open"": 17.493316, ""high"": 17.716649, ""low"": 17.270649, ""close"": 17.469983, ""volume"": 106982401.0}",{},,
SIG_20170706_163000_53,2017-07-06 16:30:00,TSLA,SELL,EXIT,MARKET,100,20.588646,,,EMA crossover detected (Fast: 23.45 < Slow: 23.48),"{""ema_fast"": 23.44979365138519, ""ema_slow"": 23.484586219517645, ""rsi"": 30.556365257621515}","{""open"": 21.150646, ""high"": 21.385972, ""low"": 20.41998, ""close"": 20.588646, ""volume"": 289867714.00000006}",{},,
SIG_20170807_163000_54,2017-08-07 16:30:00,TSLA,BUY,ENTRY,MARKET,100,23.677976,,,"EMA crossover detected (Fast: 22.63 > Slow: 22.56), RSI: 58.83","{""ema_fast"": 22.625246336108727, ""ema_slow"": 22.55641124972036, ""rsi"": 58.83237689598888}","{""open"": 23.82331, ""high"": 23.965309, ""low"": 23.516643, ""close"": 23.677976, ""volume"": 94867294.0}",{},,
SIG_20170928_163000_55,2017-09-28 16:30:00,TSLA,SELL,EXIT,MARKET,100,22.639977,,,EMA crossover detected (Fast: 23.60 < Slow: 23.69),"{""ema_fast"": 23.601432908259543, ""ema_slow"": 23.689007399137274, ""rsi"": 39.31769398576408}","{""open"": 22.658644, ""high"": 22.849977, ""low"": 22.359978, ""close"": 22.639977, ""volume"": 79794334.0}",{},,
SIG_20171018_163000_56,2017-10-18 16:30:00,TSLA,BUY,ENTRY,MARKET,100,23.976643,,,"EMA crossover detected (Fast: 23.61 > Slow: 23.59), RSI: 54.66","{""ema_fast"": 23.61116612412381, ""ema_slow"": 23.59213525525866, ""rsi"": 54.664423769750094}","{""open"": 23.73131, ""high"": 24.199976, ""low"": 23.608643, ""close"": 23.976643, ""volume"": 74086184.00000001}",{},,
SIG_20171020_163000_57,2017-10-20 16:30:00,TSLA,SELL,EXIT,MARKET,100,23.006644,,,EMA crossover detected (Fast: 23.50 < Slow: 23.54),"{""ema_fast"": 23.497700230881545, ""ema_slow"": 23.539289657800637, ""rsi"": 43.99039801575692}","{""open"": 23.512643, ""high"": 23.636643, ""low"": 22.955977, ""close"": 23.006644, ""volume"": 73955998.0}",{},,
SIG_20171212_173000_58,2017-12-12 17:30:00,TSLA,BUY,ENTRY,MARKET,100,22.735311,,,"EMA crossover detected (Fast: 21.20 > Slow: 21.17), RSI: 66.24","{""ema_fast"": 21.201296723310236, ""ema_slow"": 21.168330857469716, ""rsi"": 66.23928566737005}","{""open"": 22.029978, ""high"": 22.762644, ""low"": 22.001978, ""close"": 22.735311, ""volume"": 130998115.0}",{},,
SIG_20171229_173000_59,2017-12-29 17:30:00,TSLA,SELL,EXIT,MARKET,100,20.756646,,,EMA crossover detected (Fast: 21.43 < Slow: 21.47),"{""ema_fast"": 21.42661776589399, ""ema_slow"": 21.465338102694535, ""rsi"": 41.778452764428984}","{""open"": 21.078646, ""high"": 21.093979, ""low"": 20.666646, ""close"": 20.756646, ""volume"": 56657381.0}",{},,
SIG_20180108_173000_60,2018-01-08 17:30:00,TSLA,BUY,ENTRY,MARKET,100,22.427311,,,"EMA crossover detected (Fast: 21.46 > Slow: 21.46), RSI: 59.59","{""ema_fast"": 21.458603138860667, ""ema_slow"": 21.45693154462764, ""rsi"": 59.587872380717656}","{""open"": 21.066646, ""high"": 22.467971, ""low"": 21.033312, ""close"": 22.427311, ""volume"": 147891672.0}",{},,
SIG_20180209_173000_61,2018-02-09 17:30:00,TSLA,SELL,EXIT,MARKET,100,20.694646,,,EMA crossover detected (Fast: 22.27 < Slow: 22.37),"{""ema_fast"": 22.26653085181606, ""ema_slow"": 22.36578063560874, ""rsi"": 36.61200359173305}","{""open"": 21.328645, ""high"": 21.398945, ""low"": 19.650647, ""close"": 20.694646, ""volume"": 194006009.0}",{},,
SIG_20180223_173000_62,2018-02-23 17:30:00,TSLA,BUY,ENTRY,MARKET,100,23.469977,,,"EMA crossover detected (Fast: 22.44 > Slow: 22.35), RSI: 60.20","{""ema_fast"": 22.438950119991347, ""ema_slow"": 22.351784851087768, ""rsi"": 60.20322784248796}","{""open"": 23.188643, ""high"": 23.665976, ""low"": 23.139977, ""close"": 23.469977, ""volume"": 87260892.0}",{},,
SIG_20180307_173000_63,2018-03-07 17:30:00,TSLA,SELL,EXIT,MARKET,100,22.153311,,,EMA crossover detected (Fast: 22.41 < Slow: 22.42),"{""ema_fast"": 22.40905746866469, ""ema_slow"": 22.419027804667966, ""rsi"": 47.49709104883567}","{""open"": 21.695978, ""high"": 22.166644, ""low"": 21.449312, ""close"": 22.153311, ""volume"": 75109530.0}",{},,
SIG_20180313_163000_64,2018-03-13 16:30:00,TSLA,BUY,ENTRY,MARKET,100,22.789311,,,"EMA crossover detected (Fast: 22.44 > Slow: 22.42), RSI: 53.40","{""ema_fast"": 22.43934660574629, ""ema_slow"": 22.42187055039868, ""rsi"": 53.401162403001265}","{""open"": 22.994644, ""high"": 23.007977, ""low"": 22.417544, ""close"": 22.789311, ""volume"": 89487164.0}",{},,
SIG_20180314_163000_65,2018-03-14 16:30:00,TSLA,SELL,EXIT,MARKET,100,21.775312,,,EMA crossover detected (Fast: 22.34 < Slow: 22.37),"{""ema_fast"": 22.337187435631478, ""ema_slow"": 22.37397732444322, ""rsi"": 45.01454738255105}","{""open"": 22.450644, ""high"": 22.653977, ""low"": 21.595312, ""close"": 21.775312, ""volume"": 119510669.0}",{},,
SIG_20180509_163000_66,2018-05-09 16:30:00,TSLA,BUY,ENTRY,MARKET,100,20.456646,,,"EMA crossover detected (Fast: 19.79 > Slow: 19.77), RSI: 55.62","{""ema_fast"": 19.791500463940302, ""ema_slow"": 19.77201824443638, ""rsi"": 55.62161704704545}","{""open"": 20.027313, ""high"": 20.467313, ""low"": 20.003313, ""close"": 20.456646, ""volume"": 85910560.0}",{},,
SIG_20180515_163000_67,2018-05-15 16:30:00,TSLA,SELL,EXIT,MARKET,100,18.945314,,,EMA crossover detected (Fast: 19.70 < Slow: 19.74),"{""ema_fast"": 19.70014035462869, ""ema_slow"": 19.74174793543773, ""rsi"": 42.98662349489834}","{""open"": 19.000648, ""high"": 19.130648, ""low"": 18.699981, ""close"": 18.945314, ""volume"": 142787737.0}",{},,
