signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20100908_163000_10,2010-09-08 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.393331,,,"EMA crossover: Fast(1.35) > Slow(1.33), RSI=54.8","{""ema_12"": 1.349794582429543, ""ema_26"": 1.3278966656864808, ""rsi_14"": 54.810615268200614}","{""open"": 1.377332, ""high"": 1.396665, ""low"": 1.373333, ""close"": 1.393331, ""volume"": 4325734.0}",{},,
SIG_20100910_163000_11,2010-09-10 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.344665,,,Stop loss triggered,"{""ema_12"": 1.353024180319377, ""ema_26"": 1.3327580604307963, ""rsi_14"": 49.21233671109603}","{""open"": 1.383332, ""high"": 1.395331, ""low"": 1.317331, ""close"": 1.344665, ""volume"": 5798570.0}",{},,
SIG_20100913_163000_12,2010-09-13 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.381332,,,"EMA crossover: Fast(1.36) > Slow(1.34), RSI=53.2","{""ema_12"": 1.3573792295010112, ""ema_26"": 1.336356130028515, ""rsi_14"": 53.1671318008194}","{""open"": 1.392665, ""high"": 1.393299, ""low"": 1.366665, ""close"": 1.381332, ""volume"": 5410550.0}",{},,
SIG_20100915_163000_13,2010-09-15 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.465332,,,Take profit triggered,"{""ema_12"": 1.3805769039622626, ""ema_26"": 1.350823675264502, ""rsi_14"": 61.04397529005756}","{""open"": 1.398665, ""high"": 1.466665, ""low"": 1.385998, ""close"": 1.465332, ""volume"": 10271380.0}",{},,
SIG_20100916_163000_14,2010-09-16 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.395999,,,"EMA crossover: Fast(1.38) > Slow(1.35), RSI=52.9","{""ema_12"": 1.3829495341219145, ""ema_26"": 1.3541699956152795, ""rsi_14"": 52.94494866916731}","{""open"": 1.476665, ""high"": 1.543998, ""low"": 1.389332, ""close"": 1.395999, ""volume"": 40288240.0}",{},,
SIG_20100917_163000_15,2010-09-17 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.348665,,,Stop loss triggered,"{""ema_12"": 1.3776749904108507, ""ema_26"": 1.353762218162296, ""rsi_14"": 48.239404502766234}","{""open"": 1.401332, ""high"": 1.421333, ""low"": 1.319999, ""close"": 1.348665, ""volume"": 17976887.0}",{},,
SIG_20100920_163000_16,2010-09-20 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.403665,,,"EMA crossover: Fast(1.38) > Slow(1.36), RSI=53.4","{""ema_12"": 1.381673453424566, ""ema_26"": 1.3574587205206443, ""rsi_14"": 53.4197776789105}","{""open"": 1.377999, ""high"": 1.423333, ""low"": 1.343999, ""close"": 1.403665, ""volume"": 14212139.0}",{},,
SIG_20100922_163000_17,2010-09-22 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.324665,,,Stop loss triggered,"{""ema_12"": 1.373292354227056, ""ema_26"": 1.356895556001924, ""rsi_14"": 45.8988446541686}","{""open"": 1.391332, ""high"": 1.396665, ""low"": 1.319999, ""close"": 1.324665, ""volume"": 14442254.0}",{},,
SIG_20100923_163000_18,2010-09-23 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.303999,,,"EMA crossover: Fast(1.36) > Slow(1.35), RSI=44.1","{""ema_12"": 1.3626318381921243, ""ema_26"": 1.3529772925943742, ""rsi_14"": 44.11839794736345}","{""open"": 1.325999, ""high"": 1.342665, ""low"": 1.299999, ""close"": 1.303999, ""volume"": 10021150.0}",{},,
SIG_20100928_163000_19,2010-09-28 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.426665,,,Take profit triggered,"{""ema_12"": 1.370775464102739, ""ema_26"": 1.3586874087683327, ""rsi_14"": 56.03845101655166}","{""open"": 1.402665, ""high"": 1.432666, ""low"": 1.383998, ""close"": 1.426665, ""volume"": 18216993.0}",{},,
SIG_20100929_163000_20,2010-09-29 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.465332,,,"EMA crossover: Fast(1.39) > Slow(1.37), RSI=59.2","{""ema_12"": 1.3853226234715483, ""ema_26"": 1.3665870081188265, ""rsi_14"": 59.1738484144092}","{""open"": 1.412665, ""high"": 1.468665, ""low"": 1.408665, ""close"": 1.465332, ""volume"": 29541884.0}",{},,
SIG_20100930_163000_21,2010-09-30 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.360332,,,Stop loss triggered,"{""ema_12"": 1.3814779121682332, ""ema_26"": 1.3661236741840985, ""rsi_14"": 48.96184627236768}","{""open"": 1.466665, ""high"": 1.476659, ""low"": 1.345999, ""close"": 1.360332, ""volume"": 32949407.0}",{},,
SIG_20101001_163000_22,2010-10-01 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.373333,,,"EMA crossover: Fast(1.38) > Slow(1.37), RSI=50.1","{""ema_12"": 1.3802248487577358, ""ema_26"": 1.3666576983186098, ""rsi_14"": 50.10991391862704}","{""open"": 1.379332, ""high"": 1.383332, ""low"": 1.353999, ""close"": 1.373333, ""volume"": 8986073.0}",{},,
SIG_20101019_163000_23,2010-10-19 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.336665,,,Exit condition met,"{""ema_12"": 1.362948810573051, ""ema_26"": 1.3647857714250493, ""rsi_14"": 45.36634473660747}","{""open"": 1.346665, ""high"": 1.360405, ""low"": 1.333332, ""close"": 1.336665, ""volume"": 3676908.0}",{},,
SIG_20101021_163000_24,2010-10-21 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.383332,,,"EMA crossover: Fast(1.37) > Slow(1.37), RSI=52.2","{""ema_12"": 1.3678702253215334, ""ema_26"": 1.3669743280393085, ""rsi_14"": 52.21856354279719}","{""open"": 1.373999, ""high"": 1.396665, ""low"": 1.363332, ""close"": 1.383332, ""volume"": 6269991.0}",{},,
SIG_20101029_163000_25,2010-10-29 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.455999,,,Take profit triggered,"{""ema_12"": 1.3986737032127938, ""ema_26"": 1.384130447866318, ""rsi_14"": 61.44449677847186}","{""open"": 1.409332, ""high"": 1.456666, ""low"": 1.403465, ""close"": 1.455999, ""volume"": 4210234.0}",{},,
SIG_20101101_163000_26,2010-11-01 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.427332,,,"EMA crossover: Fast(1.40) > Slow(1.39), RSI=56.3","{""ema_12"": 1.403082671949287, ""ema_26"": 1.3873305628391832, ""rsi_14"": 56.25636994082072}","{""open"": 1.462665, ""high"": 1.516665, ""low"": 1.420665, ""close"": 1.427332, ""volume"": 6836766.0}",{},,
SIG_20101104_163000_27,2010-11-04 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.659998,,,Take profit triggered,"{""ema_12"": 1.4503851808668644, ""ema_26"": 1.4137807538669023, ""rsi_14"": 75.45313208454249}","{""open"": 1.506666, ""high"": 1.688665, ""low"": 1.476732, ""close"": 1.659998, ""volume"": 28122043.0}",{},,
SIG_20101109_173000_28,2010-11-09 17:30:00,TSLA,BUY,ENTRY,MARKET,100,1.641998,,,"EMA crossover: Fast(1.53) > Slow(1.46), RSI=69.6","{""ema_12"": 1.5275563476257608, ""ema_26"": 1.4616278292521643, ""rsi_14"": 69.59518282827807}","{""open"": 1.666665, ""high"": 1.712665, ""low"": 1.603338, ""close"": 1.641998, ""volume"": 14366249.0}",{},,
SIG_20101110_173000_29,2010-11-10 17:30:00,TSLA,SELL,EXIT,MARKET,100,1.957331,,,Exit condition met,"{""ema_12"": 1.5936755249141052, ""ema_26"": 1.4983465826408928, ""rsi_14"": 81.87760073111008}","{""open"": 1.631998, ""high"": 1.997998, ""low"": 1.603332, ""close"": 1.957331, ""volume"": 45915615.0}",{},,
SIG_20101202_173000_30,2010-12-02 17:30:00,TSLA,BUY,ENTRY,MARKET,100,2.156665,,,"EMA crossover: Fast(2.17) > Slow(1.97), RSI=61.0","{""ema_12"": 2.1749446793720772, ""ema_26"": 1.973083769699717, ""rsi_14"": 61.0292050193387}","{""open"": 2.26733, ""high"": 2.286498, ""low"": 2.079998, ""close"": 2.156665, ""volume"": 30104535.0}",{},,
SIG_20101203_173000_31,2010-12-03 17:30:00,TSLA,SELL,EXIT,MARKET,100,2.099332,,,Stop loss triggered,"{""ema_12"": 2.1633119594686807, ""ema_26"": 1.9824354904627008, ""rsi_14"": 57.31382069176353}","{""open"": 2.133997, ""high"": 2.149998, ""low"": 2.057998, ""close"": 2.099332, ""volume"": 17406917.0}",{},,
SIG_20101206_173000_32,2010-12-06 17:30:00,TSLA,BUY,ENTRY,MARKET,100,2.020665,,,"EMA crossover: Fast(2.14) > Slow(1.99), RSI=52.6","{""ema_12"": 2.141366273396576, ""ema_26"": 1.9852673059839823, ""rsi_14"": 52.583524565881405}","{""open"": 2.089999, ""high"": 2.096665, ""low"": 1.970665, ""close"": 2.020665, ""volume"": 19115644.0}",{},,
SIG_20101208_173000_33,2010-12-08 17:30:00,TSLA,SELL,EXIT,MARKET,100,2.157998,,,Take profit triggered,"{""ema_12"": 2.1390604916034657, ""ema_26"": 2.0062055668586956, ""rsi_14"": 59.118759376112564}","{""open"": 2.165331, ""high"": 2.165999, ""low"": 2.101331, ""close"": 2.157998, ""volume"": 9914709.0}",{},,
SIG_20101209_173000_34,2010-12-09 17:30:00,TSLA,BUY,ENTRY,MARKET,100,2.136665,,,"EMA crossover: Fast(2.14) > Slow(2.02), RSI=57.7","{""ema_12"": 2.1386919544337015, ""ema_26"": 2.0158692285728663, ""rsi_14"": 57.727463064633554}","{""open"": 2.16733, ""high"": 2.181331, ""low"": 2.109997, ""close"": 2.136665, ""volume"": 6089751.0}",{},,
SIG_20101213_173000_35,2010-12-13 17:30:00,TSLA,SELL,EXIT,MARKET,100,2.036665,,,Stop loss triggered,"{""ema_12"": 2.1181319437069694, ""ema_26"": 2.0232712316296864, ""rsi_14"": 51.32641586401373}","{""open"": 2.109331, ""high"": 2.117998, ""low"": 2.026664, ""close"": 2.036665, ""volume"": 6154971.0}",{},,
SIG_20101214_173000_36,2010-12-14 17:30:00,TSLA,BUY,ENTRY,MARKET,100,1.901998,,,"EMA crossover: Fast(2.08) > Slow(2.01), RSI=44.1","{""ema_12"": 2.084880567752051, ""ema_26"": 2.0142880292867464, ""rsi_14"": 44.05798417516099}","{""open"": 2.019331, ""high"": 2.025991, ""low"": 1.850731, ""close"": 1.901998, ""volume"": 26503676.0}",{},,
SIG_20101216_173000_37,2010-12-16 17:30:00,TSLA,SELL,EXIT,MARKET,100,2.053998,,,Take profit triggered,"{""ema_12"": 2.0656082881538356, ""ema_26"": 2.014420453092204, ""rsi_14"": 52.55778329427707}","{""open"": 1.999998, ""high"": 2.060665, ""low"": 1.976671, ""close"": 2.053998, ""volume"": 11851061.0}",{},,
SIG_20101217_173000_38,2010-12-17 17:30:00,TSLA,BUY,ENTRY,MARKET,100,2.090665,,,"EMA crossover: Fast(2.07) > Slow(2.02), RSI=54.4","{""ema_12"": 2.0694631668993995, ""ema_26"": 2.0200681973075962, ""rsi_14"": 54.41933678201204}","{""open"": 2.089331, ""high"": 2.102664, ""low"": 2.047332, ""close"": 2.090665, ""volume"": 12207267.0}",{},,
SIG_20101223_173000_39,2010-12-23 17:30:00,TSLA,SELL,EXIT,MARKET,100,2.005998,,,Stop loss triggered,"{""ema_12"": 2.0865138532465286, ""ema_26"": 2.0434527549460424, ""rsi_14"": 48.14984955781842}","{""open"": 2.083997, ""high"": 2.165331, ""low"": 1.994665, ""close"": 2.005998, ""volume"": 23356898.0}",{},,
SIG_20101227_173000_40,2010-12-27 17:30:00,TSLA,BUY,ENTRY,MARKET,100,1.703265,,,"EMA crossover: Fast(2.03) > Slow(2.02), RSI=35.7","{""ema_12"": 2.027552491208601, ""ema_26"": 2.0182536619870763, ""rsi_14"": 35.72422018221542}","{""open"": 1.867998, ""high"": 1.905331, ""low"": 1.670665, ""close"": 1.703265, ""volume"": 139535059.0}",{},,
SIG_20101228_173000_41,2010-12-28 17:30:00,TSLA,SELL,EXIT,MARKET,100,1.760665,,,Exit condition met,"{""ema_12"": 1.9864928771765085, ""ema_26"": 1.999173020358404, ""rsi_14"": 38.94162363638002}","{""open"": 1.723332, ""high"": 1.783332, ""low"": 1.666665, ""close"": 1.760665, ""volume"": 60848895.0}",{},,
SIG_20110309_173000_42,2011-03-09 17:30:00,TSLA,BUY,ENTRY,MARKET,100,1.647998,,,"EMA crossover: Fast(1.61) > Slow(1.61), RSI=54.4","{""ema_12"": 1.6119187017485972, ""ema_26"": 1.6108177953026555, ""rsi_14"": 54.40240286125939}","{""open"": 1.643998, ""high"": 1.665999, ""low"": 1.617998, ""close"": 1.647998, ""volume"": 13870828.0}",{},,
SIG_20110310_173000_43,2011-03-10 17:30:00,TSLA,SELL,EXIT,MARKET,100,1.600664,,,Stop loss triggered,"{""ema_12"": 1.6101872091718898, ""ema_26"": 1.6100656623172735, ""rsi_14"": 48.703139061389834}","{""open"": 1.629332, ""high"": 1.632666, ""low"": 1.581998, ""close"": 1.600664, ""volume"": 15255720.0}",{},,
SIG_20110401_163000_44,2011-04-01 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.777332,,,"EMA crossover: Fast(1.62) > Slow(1.60), RSI=65.6","{""ema_12"": 1.6211439409118669, ""ema_26"": 1.5961617693597276, ""rsi_14"": 65.64278718100734}","{""open"": 1.829998, ""high"": 1.878664, ""low"": 1.771332, ""close"": 1.777332, ""volume"": 42976346.99999999}",{},,
SIG_20110404_163000_45,2011-04-04 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.721998,,,Stop loss triggered,"{""ema_12"": 1.6366599500023489, ""ema_26"": 1.6054829716293775, ""rsi_14"": 59.91535328724162}","{""open"": 1.788665, ""high"": 1.799998, ""low"": 1.681998, ""close"": 1.721998, ""volume"": 39138444.0}",{},,
SIG_20110405_163000_46,2011-04-05 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.779998,,,"EMA crossover: Fast(1.66) > Slow(1.62), RSI=63.5","{""ema_12"": 1.6587119576942952, ""ema_26"": 1.618410010767942, ""rsi_14"": 63.509331975926955}","{""open"": 1.726664, ""high"": 1.799998, ""low"": 1.712665, ""close"": 1.779998, ""volume"": 47725952.0}",{},,
SIG_20110411_163000_47,2011-04-11 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.684665,,,Stop loss triggered,"{""ema_12"": 1.703995877476355, ""ema_26"": 1.654667275193723, ""rsi_14"": 52.57042865964288}","{""open"": 1.764665, ""high"": 1.768665, ""low"": 1.667998, ""close"": 1.684665, ""volume"": 20583020.0}",{},,
SIG_20110412_163000_48,2011-04-12 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.643331,,,"EMA crossover: Fast(1.69) > Slow(1.65), RSI=49.3","{""ema_12"": 1.6946628194030697, ""ema_26"": 1.653827551105299, ""rsi_14"": 49.26304928329098}","{""open"": 1.671998, ""high"": 1.680666, ""low"": 1.619998, ""close"": 1.643331, ""volume"": 20361035.0}",{},,
SIG_20110421_163000_49,2011-04-21 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.782666,,,Take profit triggered,"{""ema_12"": 1.7044853177499275, ""ema_26"": 1.6743494699904091, ""rsi_14"": 60.30840710007948}","{""open"": 1.723332, ""high"": 1.798665, ""low"": 1.706005, ""close"": 1.782666, ""volume"": 20790815.0}",{},,
SIG_20110425_163000_50,2011-04-25 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.759332,,,"EMA crossover: Fast(1.71) > Slow(1.68), RSI=57.8","{""ema_12"": 1.7129232688653233, ""ema_26"": 1.6806444722133418, ""rsi_14"": 57.778425576543725}","{""open"": 1.779998, ""high"": 1.781998, ""low"": 1.731332, ""close"": 1.759332, ""volume"": 12012597.0}",{},,
SIG_20110509_163000_51,2011-05-09 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.860665,,,Take profit triggered,"{""ema_12"": 1.7936871434831811, ""ema_26"": 1.7510207336885193, ""rsi_14"": 62.87967450080878}","{""open"": 1.799998, ""high"": 1.866665, ""low"": 1.789999, ""close"": 1.860665, ""volume"": 13744558.0}",{},,
SIG_20110510_163000_52,2011-05-10 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.888665,,,"EMA crossover: Fast(1.81) > Slow(1.76), RSI=65.1","{""ema_12"": 1.8082991214088455, ""ema_26"": 1.7612166052671474, ""rsi_14"": 65.12178459362389}","{""open"": 1.882665, ""high"": 1.929998, ""low"": 1.860665, ""close"": 1.888665, ""volume"": 23034413.0}",{},,
SIG_20110511_163000_53,2011-05-11 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.804666,,,Stop loss triggered,"{""ema_12"": 1.8077401796536385, ""ema_26"": 1.7644350789510623, ""rsi_14"": 54.4888412842546}","{""open"": 1.879998, ""high"": 1.886564, ""low"": 1.794665, ""close"": 1.804666, ""volume"": 14444489.0}",{},,
SIG_20110512_163000_54,2011-05-12 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.844665,,,"EMA crossover: Fast(1.81) > Slow(1.77), RSI=58.0","{""ema_12"": 1.8134209212453865, ""ema_26"": 1.7703780360657984, ""rsi_14"": 58.0051196941389}","{""open"": 1.804666, ""high"": 1.849332, ""low"": 1.776664, ""close"": 1.844665, ""volume"": 9416109.0}",{},,
SIG_20110516_163000_55,2011-05-16 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.773332,,,Stop loss triggered,"{""ema_12"": 1.8102792513058683, ""ema_26"": 1.7751432792059314, ""rsi_14"": 50.068309550098355}","{""open"": 1.865999, ""high"": 1.865999, ""low"": 1.769998, ""close"": 1.773332, ""volume"": 11334341.0}",{},,
SIG_20110517_163000_56,2011-05-17 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.730666,,,"EMA crossover: Fast(1.80) > Slow(1.77), RSI=46.0","{""ema_12"": 1.7980310587972732, ""ema_26"": 1.7718486659314179, ""rsi_14"": 45.982817358435724}","{""open"": 1.799998, ""high"": 1.799998, ""low"": 1.714665, ""close"": 1.730666, ""volume"": 18512358.0}",{},,
SIG_20110519_163000_57,2011-05-19 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.879998,,,Take profit triggered,"{""ema_12"": 1.8052565568903556, ""ema_26"": 1.7788183926023817, ""rsi_14"": 59.29697199592384}","{""open"": 1.801998, ""high"": 1.895998, ""low"": 1.773332, ""close"": 1.879998, ""volume"": 39830544.0}",{},,
SIG_20110520_163000_58,2011-05-20 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.864665,,,"EMA crossover: Fast(1.81) > Slow(1.79), RSI=57.7","{""ema_12"": 1.8143963173687625, ""ema_26"": 1.7851774005577608, ""rsi_14"": 57.7044522515113}","{""open"": 1.883997, ""high"": 1.885331, ""low"": 1.823332, ""close"": 1.864665, ""volume"": 12638022.0}",{},,
SIG_20110523_163000_59,2011-05-23 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.787999,,,Stop loss triggered,"{""ema_12"": 1.8103351916197221, ""ema_26"": 1.7853864079238526, ""rsi_14"": 50.4138628936016}","{""open"": 1.841331, ""high"": 1.841331, ""low"": 1.774665, ""close"": 1.787999, ""volume"": 12953232.0}",{},,
SIG_20110524_163000_60,2011-05-24 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.781332,,,"EMA crossover: Fast(1.81) > Slow(1.79), RSI=49.8","{""ema_12"": 1.8058731621397648, ""ema_26"": 1.7850860814109746, ""rsi_14"": 49.82433124310213}","{""open"": 1.801332, ""high"": 1.833332, ""low"": 1.773332, ""close"": 1.781332, ""volume"": 9205104.0}",{},,
SIG_20110525_163000_61,2011-05-25 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.931998,,,Take profit triggered,"{""ema_12"": 1.8252769833490317, ""ema_26"": 1.7959684457509024, ""rsi_14"": 60.94046384195572}","{""open"": 1.793331, ""high"": 1.933997, ""low"": 1.744665, ""close"": 1.931998, ""volume"": 70407265.0}",{},,
SIG_20110526_163000_62,2011-05-26 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.965331,,,"EMA crossover: Fast(1.85) > Slow(1.81), RSI=62.9","{""ema_12"": 1.8468237551414883, ""ema_26"": 1.8085138201397244, ""rsi_14"": 62.89882180249563}","{""open"": 1.921332, ""high"": 1.983997, ""low"": 1.873332, ""close"": 1.965331, ""volume"": 50053414.99999999}",{},,
SIG_20110601_163000_63,2011-06-01 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.901131,,,Stop loss triggered,"{""ema_12"": 1.8899011734607742, ""ema_26"": 1.8394031289784685, ""rsi_14"": 55.11478510093205}","{""open"": 1.999998, ""high"": 2.006665, ""low"": 1.891998, ""close"": 1.901131, ""volume"": 22955962.0}",{},,
SIG_20110602_163000_64,2011-06-02 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.917331,,,"EMA crossover: Fast(1.89) > Slow(1.85), RSI=56.2","{""ema_12"": 1.8941211467745012, ""ema_26"": 1.8451755638689522, ""rsi_14"": 56.23587729247578}","{""open"": 1.901331, ""high"": 1.954665, ""low"": 1.900664, ""close"": 1.917331, ""volume"": 14794424.0}",{},,
SIG_20110608_163000_65,2011-06-08 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.807998,,,Stop loss triggered,"{""ema_12"": 1.8933001343064133, ""ema_26"": 1.8595292259240621, ""rsi_14"": 46.44575580361249}","{""open"": 1.895998, ""high"": 1.906665, ""low"": 1.801332, ""close"": 1.807998, ""volume"": 25454065.0}",{},,
SIG_20110609_163000_66,2011-06-09 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.841331,,,"EMA crossover: Fast(1.89) > Slow(1.86), RSI=48.9","{""ema_12"": 1.8853048828746575, ""ema_26"": 1.8581812091889465, ""rsi_14"": 48.919305178362336}","{""open"": 1.828664, ""high"": 1.873332, ""low"": 1.806666, ""close"": 1.841331, ""volume"": 24063324.0}",{},,
SIG_20110616_163000_67,2011-06-16 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.766665,,,Stop loss triggered,"{""ema_12"": 1.8598058994051772, ""ema_26"": 1.8540920952073774, ""rsi_14"": 43.23462696292451}","{""open"": 1.844665, ""high"": 1.866665, ""low"": 1.715999, ""close"": 1.766665, ""volume"": 27631887.0}",{},,
SIG_20110629_163000_68,2011-06-29 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.885997,,,"EMA crossover: Fast(1.85) > Slow(1.84), RSI=54.3","{""ema_12"": 1.845210488669661, ""ema_26"": 1.8434125187730483, ""rsi_14"": 54.2978999617837}","{""open"": 1.899998, ""high"": 1.939331, ""low"": 1.871332, ""close"": 1.885997, ""volume"": 21925641.0}",{},,
SIG_20110707_163000_69,2011-07-07 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.981998,,,Take profit triggered,"{""ema_12"": 1.9040842727246072, ""ema_26"": 1.876699204275911, ""rsi_14"": 61.72031300118989}","{""open"": 1.942665, ""high"": 1.999998, ""low"": 1.933997, ""close"": 1.981998, ""volume"": 19917334.0}",{},,
SIG_20110708_163000_70,2011-07-08 16:30:00,TSLA,BUY,ENTRY,MARKET,100,1.920665,,,"EMA crossover: Fast(1.91) > Slow(1.88), RSI=54.4","{""ema_12"": 1.9066351538438984, ""ema_26"": 1.8799559298851027, ""rsi_14"": 54.39461823037026}","{""open"": 1.992665, ""high"": 1.992665, ""low"": 1.905998, ""close"": 1.920665, ""volume"": 18608718.0}",{},,
SIG_20110712_163000_71,2011-07-12 16:30:00,TSLA,SELL,EXIT,MARKET,100,1.877998,,,Stop loss triggered,"{""ema_12"": 1.900063784704803, ""ema_26"": 1.880499723152523, ""rsi_14"": 49.86467681363075}","{""open"": 1.891331, ""high"": 1.939331, ""low"": 1.866665, ""close"": 1.877998, ""volume"": 15681105.0}",{},,
